event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36204036220,TRUE,45:28.0,-95.09694672,42.23740005,117,-217,366,0,87,0,13,1.1,8,12.13,27.5,162,787,FALSE,0,-0.759,0.374,-0.529,GPRS,4074,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036221,TRUE,45:25.0,-94.77813721,41.42348862,43,-71,1481,0,87,0,14,1.1,7,8.62,24.44444444,176,525,FALSE,0,-0.779,0.275,-0.508,GPRS,4074,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036222,TRUE,45:26.0,-94.73751831,41.05735016,171,144,1070,0,86,0,24,1.1,7,9.63,0.555555556,51,360,FALSE,0,-0.243,0.398,-0.564,GPRS,4068,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036223,TRUE,45:29.0,-94.38116455,40.38162613,247,112,1220,0,87,0,16,1.1,5,12.62,27.77777778,176,418,FALSE,1057,-0.771,0.376,-0.492,GPRS,4071,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036224,TRUE,45:44.0,-93.92324829,39.70108032,477,-238,1472,0,87,0,18,1,8,27.25,26.38888889,122,615,FALSE,1194,-0.587,0.514,-0.499,GPRS,4071,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036225,TRUE,45:44.0,-93.57028198,39.34831238,72,154,1077,0,87,0,26,0.8,10,27.25,0.277777778,354,215,FALSE,1029,-0.415,0.473,-0.574,GPRS,4074,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036226,TRUE,45:59.0,-93.57080841,39.34816742,181,-130,1147,0,88,2,30,0.8,10,42.18,0,130,183,FALSE,10,-0.477,0.442,-0.574,GPRS,4079,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036227,TRUE,45:26.0,-93.57043457,39.34762573,105,-247,1044,0,91,2,29,1.2,7,9.62,0,331,194,FALSE,77,-0.549,0.463,-0.554,GPRS,4093,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036228,TRUE,45:41.0,-93.56977844,39.34803391,110,162,1049,0,91,1,28,0.8,11,24.17,0.833333333,310,223,FALSE,74,-0.217,0.014,-0.548,GPRS,4093,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036229,TRUE,45:59.0,-93.57015228,39.3483429,47,-271,1031,0,93,2,34,1.1,7,42.08,0.277777778,307,196,FALSE,128,-0.687,0.422,-0.492,GPRS,4109,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036230,TRUE,45:31.0,-93.57012939,39.34820175,236,271,1008,0,94,7,38,1.6,6,14.62,0,238,223,FALSE,18,-0.087,-0.046,-0.492,GPRS,4112,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036231,TRUE,45:24.0,-93.57002258,39.34815598,-253,128,1007,0,97,0,32,1.1,6,7.62,0,319,217,FALSE,150,-0.569,0.424,-0.573,GPRS,4129,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036232,TRUE,45:36.0,-93.56990814,39.34830856,241,-8,1075,0,98,0,34,1.5,4,18.96,0,14,224,FALSE,35,-0.315,0.35,-0.602,GPRS,4137,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036233,TRUE,45:36.0,-93.57025909,39.34830475,-162,58,1049,0,99,0,31,1,7,18.94,0,298,212,FALSE,4,-0.552,0.519,-0.538,GPRS,4143,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036234,TRUE,45:28.0,-93.37280273,39.23576736,513,-284,1451,0,99,0,19,0.9,8,11.65,20.27777778,113,465,FALSE,334,-0.513,0.6,-0.495,GPRS,4143,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036235,TRUE,45:59.0,-93.04035187,38.61785889,322,-102,1482,0,100,0,17,1.3,8,41.92,20.55555556,152,804,FALSE,0,-0.709,0.408,-0.524,GPRS,4156,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036236,TRUE,45:26.0,-92.44875336,38.1907959,247,-96,1289,0,100,0,15,0.9,7,9.62,19.72222222,124,1041,FALSE,0,-0.623,0.49,-0.534,GPRS,4154,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036237,TRUE,45:37.0,-91.82224274,37.72743988,133,-133,1318,0,100,0,17,1.5,5,19.84,22.22222222,130,635,FALSE,0,-0.639,0.497,-0.504,GPRS,4156,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036238,TRUE,45:36.0,-91.17809296,37.28821945,151,-364,496,0,100,0,19,1.1,5,18.83,21.66666667,147,677,FALSE,0,-0.715,0.457,-0.477,GPRS,4151,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036239,TRUE,45:59.0,-90.71191406,36.73236847,28,-51,1504,0,100,0,21,0.9,9,41.85,18.61111111,151,388,FALSE,0,-0.65,0.452,-0.518,GPRS,4148,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036240,TRUE,45:27.0,-90.52242279,36.47126389,63,91,1140,0,98,0,26,0.9,9,10.56,0,30,81,FALSE,0,-0.595,0.413,-0.54,GPRS,4140,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036241,TRUE,45:59.0,-90.5214386,36.47052765,206,59,1043,0,94,0,27,1,9,41.81,0,28,97,FALSE,0,-0.103,0.217,-0.489,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036242,TRUE,45:24.0,-90.52164459,36.47076035,140,210,1086,0,94,0,24,0.8,10,7.63,0,209,80,FALSE,0,-0.552,0.295,-0.564,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036243,TRUE,45:37.0,-90.52146149,36.47048187,79,147,1068,0,94,0,27,1.2,7,19.75,0,0,84,FALSE,0,-0.162,0.411,-0.507,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036244,TRUE,45:44.0,-90.52129364,36.47018814,83,211,1056,0,94,0,25,1.1,9,26.78,0,248,86,FALSE,0,-0.213,0.05,-0.513,GPRS,4112,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036245,TRUE,45:49.0,-90.52086639,36.46988297,107,47,1123,0,94,0,21,1.7,5,31.71,0.277777778,41,51,FALSE,0,-0.264,0.435,-0.531,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036246,TRUE,45:39.0,-90.52111816,36.47088623,139,28,1044,0,94,0,20,1.2,4,21.72,0,160,107,FALSE,0,-0.388,-0.012,-0.487,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036247,TRUE,45:59.0,-90.58345032,36.32261276,97,-130,1525,0,94,0,14,1,7,41.7,27.5,198,407,FALSE,167,-0.764,0.312,-0.49,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036248,TRUE,45:24.0,-90.62875366,36.21540451,-279,191,995,0,94,0,28,1.1,7,7.63,0,247,58,FALSE,332,-0.079,0.449,-0.435,GPRS,4115,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036249,TRUE,45:44.0,-90.64152527,36.22937012,149,288,1037,0,95,7,26,1.8,8,26.67,0,160,70,FALSE,134,-0.518,0.329,-0.568,GPRS,4120,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036250,TRUE,45:25.0,-90.64280701,36.23034286,91,-27,1059,0,98,8,29,0.9,7,8.63,0,188,109,FALSE,44,-0.564,0.418,-0.561,GPRS,4140,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036251,TRUE,45:29.0,-90.64266968,36.23024368,133,212,1070,0,100,13,30,1,6,11.63,0,124,139,FALSE,67,-0.334,0.456,-0.543,GPRS,4167,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036252,TRUE,45:44.0,-90.641716,36.22910309,44,38,1027,0,100,10,30,0.9,10,26.65,0,179,4,FALSE,130,-0.305,0.429,-0.555,GPRS,4181,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036253,TRUE,45:59.0,-90.64311981,36.22945786,138,160,1078,0,100,5,33,1.2,9,41.55,0.277777778,93,55,FALSE,146,-0.181,0.018,-0.505,GPRS,4181,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036254,TRUE,45:44.0,-90.64292145,36.23083496,23,19,1021,0,100,9,30,0.8,10,26.55,0,325,81,FALSE,270,-0.151,0.119,-0.521,GPRS,4181,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036255,TRUE,45:44.0,-90.64253235,36.23003769,47,-12,1076,0,100,2,28,0.9,8,26.51,0.277777778,30,97,FALSE,35,-0.236,0.369,-0.559,GPRS,4184,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036256,TRUE,45:59.0,-90.64295197,36.23046875,164,446,1083,0,100,1,31,1.6,5,41.46,0,317,85,FALSE,8,-0.367,0.021,-0.551,GPRS,4178,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036257,TRUE,45:31.0,-90.64209747,36.22946167,464,197,986,0,100,0,28,1.7,5,12.61,0,324,68,FALSE,15,-0.41,0.292,-0.591,GPRS,4176,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036258,TRUE,45:44.0,-90.64215088,36.22942352,146,134,1067,0,100,0,27,1.7,6,25.44,0,297,84,FALSE,0,-0.179,0.065,-0.498,GPRS,4173,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036259,TRUE,45:59.0,-90.64134979,36.22915649,54,-42,1051,0,100,0,27,1.2,8,40.42,0,184,91,FALSE,0,-0.635,0.357,-0.562,GPRS,4173,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036260,TRUE,45:27.0,-90.64118195,36.22939301,136,42,1100,0,100,0,26,1,7,8.62,0,133,48,FALSE,0,-0.531,0.466,-0.541,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036261,TRUE,45:28.0,-90.64125824,36.22937393,469,171,985,0,100,0,25,1.8,5,9.61,0.277777778,72,79,FALSE,0,-0.088,0.114,-0.467,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036262,TRUE,45:59.0,-90.64155579,36.23020554,106,202,1066,0,100,0,25,0.9,10,40.35,0,34,81,FALSE,0,-0.111,0.104,-0.495,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036263,TRUE,45:26.0,-90.64067078,36.2312088,131,116,1079,0,100,0,25,1,8,7.61,0,219,87,FALSE,0,-0.584,0.326,-0.563,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036264,TRUE,45:27.0,-90.63991547,36.23073196,68,4,1081,0,100,0,21,1.3,6,8.61,0,218,70,FALSE,0,-0.667,0.33,-0.536,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036265,TRUE,45:38.0,-90.63976288,36.23044968,103,7,1104,0,100,0,24,1.7,4,19.28,0,313,91,FALSE,0,-0.654,0.359,-0.523,GPRS,4170,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036266,TRUE,45:44.0,-90.63985443,36.23052597,-146,182,1037,0,100,0,26,0.9,9,25.29,0,157,85,FALSE,0,-0.535,0.258,-0.58,GPRS,4167,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036267,TRUE,45:59.0,-90.63985443,36.23020554,-55,-58,1038,0,100,0,25,0.9,10,40.28,0,248,83,FALSE,0,-0.557,0.462,-0.545,GPRS,4167,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036268,TRUE,45:25.0,-90.63959503,36.22976685,166,134,1076,0,100,0,23,1.4,6,6.61,0,177,89,FALSE,0,-0.555,0.388,-0.57,GPRS,4167,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036269,TRUE,45:26.0,-90.64069366,36.22956848,73,-10,1069,0,100,0,24,1.4,6,7.61,0.277777778,120,82,FALSE,0,-0.662,0.374,-0.527,GPRS,4165,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036270,TRUE,45:35.0,-90.64009094,36.22999191,96,-108,1078,0,100,0,22,1,7,16.2,0,71,86,FALSE,0,-0.243,0.216,-0.556,GPRS,4165,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036271,TRUE,45:59.0,-90.64253235,36.22909927,112,-44,1033,0,100,0,24,0.9,7,40.19,0,67,91,FALSE,0,-0.363,0.007,-0.529,GPRS,4162,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036272,TRUE,45:44.0,-90.64234924,36.23164368,185,214,1050,0,100,0,23,1.5,8,25.22,0,167,112,FALSE,0,-0.128,0.322,-0.492,GPRS,4165,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036273,TRUE,45:45.0,-90.63846588,36.23191452,12,207,1067,0,100,0,25,1.5,7,26.18,0,157,92,FALSE,37,-0.24,0.495,-0.495,GPRS,4165,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036274,TRUE,45:59.0,-90.63027954,36.21356964,288,-342,956,0,100,1,22,1.1,6,40.13,0,2,69,FALSE,90,-0.701,0.415,-0.497,GPRS,4167,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36204036275,TRUE,45:31.0,-90.63034058,36.21366882,315,-456,1608,0,100,0,27,1.6,5,12.61,0,337,90,FALSE,31,-0.457,0.521,-0.522,GPRS,4165,gps,Anas platyrhynchos,223122,TNWR-9-M-YR1,Mallard Connectivity
36162212665,TRUE,26:29.0,-98.97566223,48.54918289,118,323,950,0,100,0,24,0.8,12,41.47,0,331,445,FALSE,0,0.31,-0.033,-0.502,GPRS,4163,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212666,TRUE,25:59.0,-98.9757843,48.5490303,474,395,813,0,100,0,27,2,5,12.24,0,38,442,FALSE,0,0.591,0.026,-0.403,GPRS,4163,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212667,TRUE,25:58.0,-98.97588348,48.54903793,241,274,948,0,100,0,23,1.1,6,11.22,0,252,453,FALSE,0,0.534,0.147,-0.465,GPRS,4163,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212668,TRUE,26:29.0,-98.97583008,48.54900742,462,182,911,0,100,0,29,1.2,7,41.38,0,232,458,FALSE,0,0.464,0.02,-0.456,GPRS,4161,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212669,TRUE,26:06.0,-98.97582245,48.54903793,200,369,920,0,100,0,24,1.4,4,18.32,0.277777778,223,462,FALSE,0,0.582,0.172,-0.434,GPRS,4161,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212670,TRUE,26:12.0,-98.97587585,48.5490799,143,-550,831,0,100,0,14,1.9,7,24.42,0,79,473,FALSE,0,0.006,0.035,-0.545,GPRS,4161,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212671,TRUE,26:09.0,-98.97582245,48.54914474,478,161,900,0,100,0,22,0.7,10,21.44,0,353,435,FALSE,0,0.365,0.071,-0.527,GPRS,4158,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212672,TRUE,25:59.0,-98.97595215,48.549366,241,272,968,0,100,0,20,1,8,12.25,0,39,447,FALSE,0,0.207,0.114,-0.545,GPRS,4158,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212673,TRUE,25:56.0,-98.97579193,48.54909897,458,285,872,0,100,0,24,1.1,7,9.26,0,47,459,FALSE,0,0.53,0.035,-0.438,GPRS,4158,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212674,TRUE,25:55.0,-98.97592926,48.54883194,432,309,874,0,100,0,26,0.7,11,8.27,0,201,443,FALSE,0,0.553,0.05,-0.445,GPRS,4158,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212675,TRUE,25:59.0,-98.97573853,48.54901886,431,294,875,0,100,0,26,1,8,11.72,0,118,454,FALSE,0,0.551,0.052,-0.444,GPRS,4158,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212676,TRUE,25:57.0,-98.97602844,48.54937363,-870,-11,709,0,100,0,16,0.9,9,10.26,0,230,462,FALSE,0,0.169,-0.038,-0.539,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212677,TRUE,25:55.0,-98.97580719,48.54893875,217,196,978,0,100,0,23,1.3,6,8.26,0,353,468,FALSE,0,0.475,0.184,-0.491,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212678,TRUE,25:55.0,-98.97757721,48.5520134,197,97,997,0,100,0,10,1,6,8.27,0.277777778,9,443,FALSE,1092,0.131,-0.004,-0.559,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212679,TRUE,26:21.0,-98.97800446,48.55195999,-221,157,965,0,100,1,17,1,7,33.52,0,1,390,FALSE,917,0.283,0.164,-0.561,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212680,TRUE,26:00.0,-98.97781372,48.54833221,280,229,965,0,100,1,18,1.3,7,13.29,0,3,414,FALSE,319,0.442,0.2,-0.507,GPRS,4161,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212681,TRUE,25:56.0,-98.97749329,48.55221176,231,-20,1000,0,100,7,16,1.4,6,9.26,0.277777778,322,461,FALSE,231,0.23,-0.061,-0.509,GPRS,4163,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212682,TRUE,25:59.0,-98.97745514,48.55205536,-90,91,1000,0,100,10,24,1.3,7,12.23,0,6,524,FALSE,2045,0.257,0.078,-0.528,GPRS,4180,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212683,TRUE,25:57.0,-98.97803497,48.54810715,284,216,953,0,100,0,17,1.4,6,10.27,0.277777778,122,450,FALSE,1295,0.179,0.126,-0.581,GPRS,4183,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212684,TRUE,25:57.0,-98.98534393,48.55358124,207,209,1014,0,100,13,19,1.5,6,10.23,0,94,797,FALSE,1064,0.156,0.136,-0.568,GPRS,4183,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212685,TRUE,26:46.0,-98.98516846,48.55361176,83,235,988,0,100,0,28,1.4,6,58.52,0.277777778,333,455,FALSE,198,0.455,-0.053,-0.465,GPRS,4180,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212686,TRUE,26:08.0,-98.97845459,48.55201721,120,219,951,0,100,7,21,1.9,5,20.49,0,29,466,FALSE,717,0.171,0.189,-0.553,GPRS,4180,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212687,TRUE,26:14.0,-98.97835541,48.55194473,71,180,995,0,100,0,19,0.8,9,26.67,0,79,470,FALSE,1144,0.233,0.014,-0.546,GPRS,4186,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212688,TRUE,26:06.0,-98.97535706,48.54902267,158,-21,991,0,100,0,16,1.2,7,18.63,0,208,473,FALSE,284,0.005,0.078,-0.566,GPRS,4178,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212689,TRUE,26:22.0,-98.9753418,48.54925156,124,-183,1005,0,100,0,25,2,6,34.67,0.277777778,35,473,FALSE,0,0.281,0.199,-0.529,GPRS,4178,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212690,TRUE,25:57.0,-98.97574615,48.54891968,534,430,763,0,100,0,30,1.4,6,10.25,0.277777778,280,448,FALSE,0,0.619,-0.027,-0.359,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212691,TRUE,25:59.0,-98.97576904,48.54902267,157,467,888,0,100,0,27,1.3,5,12.25,0,57,436,FALSE,0,0.63,0.203,-0.375,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212692,TRUE,26:01.0,-98.97595215,48.54845428,130,-134,1007,0,100,0,29,1.2,5,14.23,0,356,359,FALSE,0,0.287,0.214,-0.519,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212693,TRUE,25:56.0,-98.97573853,48.54907608,156,413,914,0,100,0,25,1.2,6,9.22,0,196,481,FALSE,0,0.63,0.15,-0.388,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212694,TRUE,26:29.0,-98.97555542,48.54884338,144,371,928,0,100,0,25,0.9,8,41.67,0,337,435,FALSE,0,0.608,0.16,-0.412,GPRS,4172,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212695,TRUE,26:14.0,-98.97561646,48.54893112,309,47,956,0,100,0,29,0.7,11,26.72,0,306,480,FALSE,0,0.446,0.053,-0.485,GPRS,4172,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212696,TRUE,25:59.0,-98.975914,48.54902649,246,164,979,0,100,0,28,0.8,10,12.32,0,31,457,FALSE,0,0.506,0.097,-0.451,GPRS,4172,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212697,TRUE,26:29.0,-98.9758606,48.54919052,463,297,854,0,100,0,31,0.9,9,41.65,0,260,471,FALSE,0,0.581,-0.02,-0.382,GPRS,4169,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212698,TRUE,25:56.0,-98.97612,48.54868698,466,368,824,0,100,0,31,0.9,8,9.22,0,296,398,FALSE,0,0.603,-0.014,-0.38,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212699,TRUE,25:56.0,-98.9757843,48.54902649,113,75,998,0,100,0,22,1.5,6,9.22,0,340,432,FALSE,0,0.129,0.013,-0.541,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212700,TRUE,25:57.0,-98.97637177,48.54953003,444,278,870,0,100,0,27,1,8,10.79,0,116,574,FALSE,0,0.514,-0.213,-0.335,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212701,TRUE,26:29.0,-98.97583771,48.54908752,132,204,994,0,100,0,27,0.9,8,41.71,0,8,464,FALSE,0,0.298,0.258,-0.506,GPRS,4155,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212702,TRUE,25:55.0,-99.12030029,48.26899719,360,4,1269,0,100,0,9,0.9,8,8.25,10.55555556,153,493,FALSE,1098,-0.124,0.222,-0.544,GPRS,4152,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212703,TRUE,25:57.0,-99.22795868,48.21205139,313,271,933,0,100,0,19,1.1,6,10.25,0.277777778,174,462,FALSE,616,0.188,0.029,-0.538,GPRS,4152,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212704,TRUE,26:14.0,-99.30114746,48.18201447,300,359,1024,0,100,2,20,1,10,26.71,0.277777778,340,463,FALSE,1140,0.411,-0.102,-0.448,GPRS,4161,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212705,TRUE,26:34.0,-99.30097961,48.18188095,50,-129,988,0,100,4,21,1,7,46.62,0,139,463,FALSE,348,0.013,0.076,-0.517,GPRS,4169,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212706,TRUE,26:36.0,-99.30104065,48.18185425,308,248,942,0,100,15,26,1.1,8,48.64,0,39,468,FALSE,194,0.203,0.03,-0.501,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212707,TRUE,26:08.0,-99.30101776,48.1818428,-85,292,907,0,100,9,18,0.8,10,20.68,0.277777778,335,474,FALSE,373,0.405,0.172,-0.541,GPRS,4183,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212708,TRUE,25:57.0,-99.30115509,48.18161774,468,236,884,0,100,12,31,1.3,6,10.19,0,150,433,FALSE,280,0.295,0,-0.482,GPRS,4183,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212709,TRUE,25:59.0,-99.30088806,48.18133545,202,122,994,0,100,0,30,1.5,6,12.26,0,151,446,FALSE,543,0.501,0.024,-0.424,GPRS,4186,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212710,TRUE,25:57.0,-99.30054474,48.18164444,160,91,992,0,100,1,27,1.8,5,10.24,0,0,497,FALSE,75,0.255,-0.085,-0.481,GPRS,4180,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212711,TRUE,26:05.0,-99.30078888,48.18160248,-27,357,941,0,100,0,25,0.9,7,17.78,0,253,408,FALSE,95,0.459,0.012,-0.462,GPRS,4178,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212712,TRUE,26:00.0,-99.30097961,48.18171692,188,53,996,0,100,0,21,1.1,7,13.25,0,146,428,FALSE,5,0.418,0.123,-0.5,GPRS,4178,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212713,TRUE,26:35.0,-99.240448,48.19829178,234,296,950,0,100,0,22,1.2,9,47.77,0.555555556,184,426,FALSE,0,0.199,0.032,-0.529,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
36162212714,TRUE,25:55.0,-99.24040985,48.19827271,553,296,807,0,100,0,29,1,8,8.21,0,333,421,FALSE,0,0.323,-0.054,-0.466,GPRS,4175,gps,Anas platyrhynchos,226534,LINWR-160-M-YR2,Mallard Connectivity
